Image_ID,Left,Right
9330155R.png,24,6
9726778L.png,12,12
9993650L.png,12,18
9044005R.png,12,6
9641888L.png,15,21
9917803R.png,15,12
9743052L.png,12,6
9002430L.png,12,6
9661460L.png,12,12
9365356L.png,6,3
9122877L.png,6,15
9783082L.png,21,21
9812168L.png,114,114
9750920R.png,15,9
9946304L.png,30,21
9486992R.png,30,48
9447264L.png,6,6
9823388L.png,12,12
9897668L.png,12,72
9921586R.png,6,15
9021791L.png,63,15
9592258R.png,18,12
9730741R.png,42,9
9390719L.png,12,15
9750920L.png,9,30
9031426L.png,12,6
9770217L.png,114,114
9061666L.png,51,12
9526739L.png,15,24
9686590R.png,6,9
9751625R.png,18,12
9064464R.png,18,6
9242457L.png,9,9
9460377R.png,9,6
9174216R.png,18,9
9462278L.png,9,15
9566704L.png,18,15
9802877L.png,6,12
9933836L.png,12,15
9014883L.png,114,72
9212052L.png,12,15
9126014L.png,21,27
9614429L.png,9,12
9597990R.png,36,51
9576138R.png,27,6
9659155L.png,15,24
9994848R.png,9,12
9258562R.png,15,9
9783082R.png,18,9
9680614R.png,15,9
9255429L.png,15,15
9981316L.png,6,96
9298541L.png,12,12
9224012L.png,9,12
9676235L.png,15,27
9020404L.png,12,15
9159401L.png,15,6
9908796R.png,6,12
9556608R.png,33,15
9500365L.png,9,9
9838045R.png,12,12
9122877R.png,15,6
9947295R.png,6,12
9211869R.png,15,12
9500365R.png,15,12
9687273R.png,9,9
9378267L.png,27,114
9985321L.png,15,12
9136240R.png,9,12
9054972L.png,12,9
9336746L.png,12,6
9008322L.png,12,6
9208016L.png,9,12
9549107L.png,12,15
9766072R.png,12,9
9640473R.png,21,15
9878594R.png,12,9
9988305R.png,6,12
9326831L.png,12,12
9953820R.png,15,12
9187064R.png,15,15
9878594L.png,9,12
9266274R.png,12,15
9287216L.png,6,12
9477205L.png,12,12
9771973R.png,18,12
9659472L.png,9,93
9872426R.png,12,12
9873102L.png,93,12
9136240L.png,15,9
9731208L.png,9,12
9847873L.png,12,6
9746090R.png,15,6
9846846R.png,12,12
9259394R.png,114,69
9407052L.png,12,12
9994408R.png,12,6
9537408L.png,12,12
9096724L.png,15,9
9733998R.png,15,33
9425661L.png,9,12
9601716L.png,12,12
9732751L.png,6,6
9797127R.png,6,6
9498365R.png,6,6
9637676R.png,18,15
9289212L.png,12,12
9727207R.png,15,6
9721284L.png,12,6
9850555R.png,15,15
9958234R.png,12,12
9634187R.png,114,114
9695430L.png,96,12
9931474R.png,12,12
9385075L.png,12,12
9547902R.png,12,12
9078486L.png,114,72
9176893R.png,9,9
9613488R.png,6,6
9534616R.png,6,9
9435335L.png,9,15
9965231L.png,12,12
9540883R.png,15,12
9985803L.png,9,18
9880069L.png,6,12
9828433L.png,15,15
9874820R.png,9,9
9656559R.png,12,12
9745458R.png,18,15
9526396R.png,18,15
9480480L.png,12,15
9546613L.png,12,6
9497534R.png,12,15
9096402L.png,21,15
9331053L.png,9,18
9759956R.png,12,12
9089138R.png,12,15
9477612L.png,15,6
9535191L.png,12,24
9864733R.png,6,12
9159540L.png,18,12
9640473L.png,12,12
9638123L.png,6,12
9419001L.png,12,6
9249437L.png,6,12
9526247L.png,6,12
9967358R.png,24,6
9892765R.png,12,9
9571631L.png,12,12
9665234R.png,6,12
9866244L.png,12,18
9802877R.png,6,12
9770217R.png,6,15
9274132R.png,12,12
9711284R.png,15,9
9374200R.png,12,15
9208400L.png,12,15
9887703R.png,6,6
9755851R.png,6,12
9373191R.png,90,45
9650527L.png,9,12
9467154R.png,33,21
9168770L.png,9,15
9932092R.png,12,12
9439411L.png,6,12
9643944L.png,6,6
9874820L.png,12,12
9001104R.png,18,6
9864733L.png,12,12
9066425L.png,12,24
9513566L.png,18,12
9755935R.png,9,9
9390995R.png,12,15
9866244R.png,6,12
9403232L.png,33,111
9075815R.png,21,12
9700341R.png,12,6
9414391R.png,18,12
9626197L.png,6,66
9897397L.png,15,54
9968800L.png,12,12
9586227R.png,6,12
9394602L.png,15,81
9942319L.png,12,12
9480215R.png,15,12
9293216L.png,12,6
9148091L.png,9,24
9928844R.png,15,15
9904574R.png,24,12
9733376R.png,15,6
9359202L.png,6,15
9456548R.png,12,15
9978813L.png,9,24
9920140R.png,12,15
9208016R.png,60,9
9733998L.png,6,12
9481413R.png,6,12
9016403R.png,15,12
9903903R.png,12,12
9402960L.png,15,12
9269383L.png,15,18
9117951R.png,27,21
9692417R.png,9,6
9078486R.png,6,6
9014797L.png,114,114
9680591R.png,18,12
9481628L.png,12,12
9841815R.png,6,9
9481413L.png,9,18
9861493L.png,6,15
9896392L.png,12,18
9529676L.png,30,66
9449834R.png,30,12
9884303L.png,9,24
9709906R.png,45,111
9448098L.png,15,12
9704476L.png,6,9
9444401R.png,15,9
9502301L.png,9,12
9964232R.png,12,9
9925131R.png,12,15
9882326L.png,12,9
9845361L.png,9,12
9850865R.png,18,9
9210045L.png,12,12
9020404R.png,6,6
9989700R.png,27,15
9661460R.png,6,15
9792833R.png,12,12
9788072R.png,6,12
9180558L.png,12,15
9410340L.png,12,18
9011661R.png,15,12
9642695L.png,12,12
9452100R.png,15,12
9861699L.png,15,12
9223576R.png,9,33
9375317R.png,9,18
9376106R.png,6,12
9212530L.png,12,12
9027938L.png,12,15
9417307L.png,12,12
9478060L.png,15,54
9278404R.png,15,12
9478285L.png,9,96
9454505L.png,12,12
9421389L.png,6,12
9279291R.png,12,12
9493245L.png,45,90
9896392R.png,12,12
9159804L.png,6,15
9625432R.png,9,12
9374775L.png,9,27
9047519R.png,9,6
9070442L.png,57,33
9631713R.png,15,6
9497534L.png,9,24
9543202L.png,9,15
9076604L.png,6,15
9393987L.png,9,15
9731542L.png,15,6
9977985R.png,21,42
9534875R.png,12,15
9615916R.png,6,15
9335072L.png,6,18
9927318L.png,9,6
9390205L.png,9,15
9567704L.png,15,21
9576736L.png,6,15
9295946R.png,6,9
9918051L.png,12,21
9811200R.png,15,12
9062645R.png,6,9
9385075R.png,15,12
9986355R.png,12,6
9654146L.png,12,12
9904541R.png,12,12
9728026L.png,15,21
9482482L.png,6,15
9707649L.png,15,9
9778518L.png,12,21
9999510L.png,12,12
9132472R.png,12,12
9478732L.png,12,15
9382719R.png,15,6
9547043R.png,15,9
9595235L.png,6,108
9140640L.png,15,12
9996098R.png,21,18
9558136R.png,12,12
9858840L.png,27,15
9810695R.png,24,12
9118061L.png,15,6
9619698L.png,12,9
9314305L.png,15,42
9716943R.png,9,12
9188345R.png,90,6
9351700L.png,12,21
9605714R.png,21,12
9921811R.png,6,15
9634187L.png,15,15
9202077L.png,15,12
9477205R.png,6,15
9278228L.png,12,15
9992358L.png,6,6
9130672R.png,12,12
9888768L.png,12,12
9127864L.png,21,96
9800677L.png,114,114
9492863L.png,114,114
9883715L.png,12,6
9094140L.png,12,15
9344414L.png,12,93
9810695L.png,6,6
9831929L.png,9,15
9846239L.png,9,15
9525878R.png,18,12
9158391L.png,12,24
9391061L.png,6,6
9491862R.png,15,6
9067425R.png,6,12
9922351R.png,15,9
9732727R.png,36,24
9081306R.png,15,15
9602703L.png,12,24
9973483L.png,9,6
9342351R.png,111,6
9908780L.png,48,24
9300796R.png,15,9
9788072L.png,12,9
9766072L.png,15,12
9547154L.png,105,12
9524398R.png,9,12
9646196L.png,12,12
9276684L.png,12,12
9892418L.png,114,114
9547043L.png,114,114
9188806L.png,12,18
9218935L.png,12,12
9054972R.png,27,60
9727984R.png,6,15
9776644R.png,33,6
9327968L.png,15,6
9266394R.png,9,12
9835852R.png,27,12
9478610L.png,15,12
9417965L.png,18,12
9103642R.png,12,15
9988305L.png,9,99
9138965R.png,6,15
9094140R.png,15,6
9897668R.png,12,6
9680614L.png,12,15
9321380R.png,12,6
9303548L.png,12,15
9834586R.png,30,18
9866291L.png,6,6
9211547R.png,15,18
9575273R.png,12,18
9526739R.png,18,12
9663614R.png,39,9
9962155R.png,12,12
9596610L.png,9,6
9828518L.png,9,15
9430147R.png,12,9
9135342L.png,12,15
9052708R.png,57,12
9973773R.png,12,15
9559691L.png,30,15
9453364R.png,39,15
9585931L.png,12,15
9804361L.png,9,15
9592750L.png,15,12
9464640L.png,12,12
9336300R.png,15,12
9940023R.png,30,12
9037823R.png,6,24
9564729R.png,30,12
9493245R.png,30,111
9390312R.png,6,12
9654146R.png,12,12
9511423R.png,48,12
9976720R.png,99,9
9696350L.png,6,15
9324400R.png,18,12
9048898R.png,12,15
9435233R.png,12,24
9391061R.png,114,81
9830818L.png,12,12
9093108L.png,6,21
9249437R.png,15,12
9473331R.png,24,12
9246538R.png,15,12
9684822R.png,27,12
9718322R.png,48,12
9407052R.png,6,15
9576138L.png,6,102
9528647L.png,12,15
9435109L.png,12,6
9371267R.png,9,12
9640119R.png,12,18
9013161R.png,36,114
9772225L.png,6,12
9975485L.png,12,9
9483335L.png,9,6
9200014L.png,12,12
9785604L.png,27,15
9326831R.png,12,12
9954040R.png,18,12
9850052R.png,12,6
9202456L.png,12,36
9419001R.png,6,9
9508335R.png,12,18
9961728R.png,6,12
9159401R.png,12,12
9827303L.png,12,6
9464640R.png,12,12
9109448R.png,24,15
9088414R.png,12,9
9313331L.png,18,12
9162299R.png,6,18
9386206L.png,12,15
9557454R.png,30,12
9860356R.png,12,18
9827057R.png,12,9
9056363L.png,15,12
9390719R.png,15,9
9821265L.png,12,15
9725474R.png,12,12
9844838L.png,9,15
9454239L.png,9,12
9680591L.png,9,15
9044005L.png,15,12
9776525L.png,12,18
9858216L.png,12,24
9288217R.png,12,9
9727481L.png,6,6
9381251R.png,18,12
9133340L.png,15,12
