Image_ID,Left,Right
9501871R.png,18,18
9069786L.png,21,18
9109448L.png,12,12
9244516L.png,15,21
9395121L.png,21,21
9003126R.png,108,15
9173462L.png,21,24
9477358L.png,24,12
9304351R.png,18,18
9484468R.png,18,21
9556110L.png,12,36
9564036R.png,24,18
9044788R.png,18,15
9235448L.png,18,105
9740738L.png,21,30
9547611L.png,18,18
9771624L.png,15,27
9291206L.png,15,18
9355390L.png,21,18
9036948L.png,15,18
9664670L.png,18,21
9250222R.png,21,12
9645082R.png,18,15
9942553L.png,21,24
9515853L.png,15,99
9516323R.png,18,18
9534072L.png,15,18
9503137R.png,30,15
9878114R.png,18,12
9317124R.png,51,15
9224590L.png,18,18
9456266R.png,12,12
9259523R.png,21,24
9585736L.png,18,18
9009623R.png,18,18
9177571R.png,24,15
9272271L.png,18,27
9620398L.png,18,81
9267198R.png,84,24
9037952R.png,39,18
9258864R.png,18,18
9432585L.png,12,15
9034677L.png,21,30
9075880R.png,24,18
9718167L.png,12,21
9862541R.png,21,12
9940058L.png,18,18
9789712L.png,18,21
9878765L.png,24,12
9815779L.png,15,12
9290346R.png,21,21
9474248L.png,24,12
9085162R.png,12,24
9690910L.png,18,21
9953518L.png,15,12
9455270L.png,18,30
9532533L.png,15,18
9258864L.png,24,9
9225871L.png,18,18
9467124L.png,24,27
9228372L.png,18,21
9495409R.png,18,18
9460377L.png,15,99
9368106R.png,21,18
9465321L.png,15,18
9211054R.png,12,30
9438337R.png,18,12
9300939L.png,15,21
9531528R.png,24,15
9853267R.png,12,18
9444295L.png,18,18
9700908R.png,30,15
9606177R.png,24,18
9066820R.png,18,15
9770003L.png,18,18
9430147L.png,18,21
9575273L.png,12,21
9311411L.png,18,18
9372030L.png,18,18
9526875L.png,21,21
9222048L.png,21,18
9312296L.png,12,12
9569243R.png,21,45
9280320R.png,21,18
9653659R.png,12,18
9570708R.png,21,18
9386991R.png,21,18
9732727L.png,21,12
9202515R.png,30,21
9541155R.png,15,18
9618669L.png,24,18
9829221R.png,21,15
9359987R.png,30,21
9289520L.png,21,18
9789767L.png,24,27
9836553L.png,12,18
9062483R.png,18,18
9291817L.png,15,18
9333085L.png,18,21
9622185L.png,12,24
9637159L.png,21,12
9316495R.png,18,15
9417006L.png,21,24
9717685R.png,18,18
9703978L.png,39,66
9695881R.png,21,24
9665672R.png,24,18
9590699L.png,18,21
9568130L.png,120,120
9850237R.png,18,21
9639388R.png,21,18
9958526L.png,15,18
9452269R.png,21,15
9614515L.png,18,18
9106808R.png,12,15
9741448L.png,12,12
9291338R.png,24,21
9004315R.png,12,21
9692163L.png,24,30
9126497R.png,15,21
9671436R.png,21,18
9609632L.png,39,18
9265514R.png,18,18
9909861R.png,21,21
9063823L.png,21,18
9909790L.png,18,18
9668197R.png,24,12
9237473L.png,15,21
9444883L.png,18,18
9737043R.png,21,18
9389965L.png,12,18
9496386L.png,24,27
9282240R.png,12,18
9953820L.png,15,18
9762677R.png,18,18
9243198R.png,24,21
9434318L.png,24,24
9924324R.png,33,24
9983798L.png,15,18
9463233L.png,18,87
9040390L.png,21,18
9891421R.png,21,21
9679181R.png,12,21
9443223R.png,18,18
9082640L.png,105,18
9533049L.png,15,21
9770617L.png,18,24
9411118L.png,18,21
9895750R.png,18,18
9372030R.png,18,18
9654218L.png,18,18
9865771L.png,21,15
9381081R.png,18,15
9535384R.png,39,15
9684605R.png,18,18
9279169L.png,24,30
9714513L.png,18,21
9072758L.png,15,18
9405118L.png,21,15
9619405R.png,33,21
9052207R.png,15,18
9988186R.png,12,21
9391051R.png,93,15
9866764R.png,18,18
9095839L.png,18,21
9070923R.png,18,18
9682706R.png,12,18
9070442R.png,33,30
9177571L.png,24,24
9879069R.png,24,24
9888600L.png,21,18
9495409L.png,12,15
9576572L.png,12,12
9401956L.png,15,21
9114285R.png,18,18
9035647R.png,18,18
9200057R.png,18,18
9450119L.png,33,33
9652894R.png,18,18
9435250L.png,18,21
9835291R.png,24,18
9598640L.png,57,21
9656912R.png,24,21
9137248R.png,18,18
9224983R.png,24,12
9543407R.png,24,15
9553355R.png,12,12
9805321L.png,18,18
9617608R.png,21,18
9761200L.png,18,12
9535610L.png,15,18
9288911L.png,18,21
9658923R.png,21,18
9677587L.png,27,12
9113501R.png,21,18
9962045R.png,18,21
9114285L.png,18,21
9355016L.png,24,18
9613237L.png,21,18
9857351R.png,33,21
9435250R.png,15,21
9609632R.png,18,15
9571939R.png,18,21
9931370R.png,27,18
9699399L.png,12,18
9217997R.png,18,12
9053872L.png,21,12
9016179R.png,45,12
9257071L.png,21,21
9706954L.png,18,21
9513843R.png,63,15
9036770L.png,18,15
9941323R.png,24,24
9416423L.png,15,15
9518910L.png,18,15
9063823R.png,15,18
9973322R.png,12,12
9082640R.png,18,18
9115859R.png,30,21
9982251L.png,12,12
9723032L.png,120,120
9785978R.png,9,21
9233675L.png,15,108
9556150L.png,27,18
9025933R.png,114,15
9953183R.png,12,18
9933955L.png,18,18
9609253L.png,24,36
9106808L.png,15,21
9113501L.png,18,21
9691359R.png,27,24
9862772L.png,30,36
9777014L.png,33,12
9918304L.png,12,15
9791525R.png,21,12
9841364R.png,18,21
9456266L.png,18,63
9463778L.png,18,18
9143547L.png,15,18
9696897L.png,21,24
9759454R.png,24,18
9800893L.png,24,33
9872535L.png,18,12
9521956L.png,12,12
9754894R.png,12,18
9389965R.png,21,15
9007904L.png,18,21
9163391R.png,21,21
9413377R.png,18,15
9525435L.png,21,18
9323079L.png,24,21
9817618R.png,12,21
9419379L.png,21,21
9962045L.png,15,18
9355648L.png,15,18
9747379R.png,18,15
9027281R.png,18,18
9439881L.png,18,18
9079404L.png,15,21
9302081L.png,18,21
9730028L.png,21,12
9099440L.png,15,12
9932750R.png,21,21
9695621L.png,15,24
9476354L.png,21,12
9240548R.png,24,12
9863321L.png,18,21
9176086L.png,21,15
9556561R.png,21,21
9664863L.png,18,12
9165970L.png,12,12
9416308R.png,18,15
9025933L.png,15,18
9695948L.png,18,108
9304351L.png,18,21
9503723R.png,18,18
9979265L.png,18,18
9815467R.png,21,15
9434318R.png,27,21
9577425R.png,33,24
9300088L.png,18,18
9894795R.png,21,21
9349241L.png,15,18
9624954L.png,15,63
9841058L.png,18,24
9498839L.png,120,120
9942867L.png,18,21
9747589R.png,18,15
9980800R.png,18,24
9492362L.png,18,18
9986838R.png,18,15
9644950R.png,15,18
9703469R.png,12,12
9440883R.png,21,18
9208283R.png,15,18
9668142L.png,18,18
9083500L.png,18,18
9630153R.png,33,18
9516844L.png,15,18
9980752R.png,12,18
9944714L.png,21,12
9271023L.png,18,18
9618226R.png,24,21
9477175L.png,21,27
9125488R.png,18,21
9091787L.png,18,21
9582261L.png,15,21
9570194R.png,33,18
9909861L.png,15,18
